idNegociacion,estado
23364,aprobado
23365,aprobado
23366,aprobado
23367,aprobado
23368,aprobado
23369,aprobado
23370,aprobado
23371,aprobado
23372,aprobado
23373,aprobado
23374,aprobado
23375,aprobado
23376,aprobado
23377,aprobado
23378,aprobado
23379,aprobado
23380,aprobado
23381,aprobado
23382,aprobado
23383,aprobado
23384,aprobado
23385,aprobado
23386,aprobado
23387,aprobado
23388,aprobado
23389,aprobado
23390,aprobado
23391,aprobado
23392,aprobado
23393,aprobado
23394,aprobado
23395,aprobado
23396,aprobado
23397,aprobado
23398,aprobado
23399,aprobado
23400,aprobado
23401,aprobado
23402,aprobado
23403,aprobado
23404,aprobado
23405,aprobado
23406,aprobado
23407,aprobado
23408,aprobado
23409,aprobado
23410,aprobado
23411,aprobado
23412,aprobado
23413,aprobado
23414,aprobado
23415,aprobado
23416,aprobado
23417,aprobado
23418,aprobado
23419,aprobado
23420,aprobado
23421,aprobado
23422,aprobado
23423,aprobado
23424,aprobado
23425,aprobado
23426,aprobado
23427,aprobado
23428,aprobado
23429,aprobado
23430,aprobado
23431,aprobado
23432,aprobado
23433,aprobado
23434,aprobado
23435,aprobado
23436,aprobado
23437,aprobado
23438,aprobado
23439,aprobado
23440,aprobado
23441,aprobado
23442,aprobado
23443,aprobado
23444,aprobado
23445,aprobado
23446,aprobado
23447,aprobado
23448,aprobado
23449,aprobado
23450,aprobado
23451,aprobado
23452,aprobado
23453,aprobado
23454,aprobado
23455,aprobado
23456,aprobado
23457,aprobado
23458,aprobado
23459,aprobado
23460,aprobado
23461,aprobado
23462,aprobado
23463,aprobado
23464,aprobado
23465,aprobado
23466,aprobado
23467,aprobado
23468,aprobado
23469,aprobado
23470,aprobado
23471,aprobado
23472,aprobado
23473,aprobado
23474,aprobado
23475,aprobado
23476,aprobado
23477,aprobado
23478,aprobado
23479,aprobado
23480,aprobado
23481,aprobado
23482,aprobado
23483,aprobado
23484,aprobado
23485,aprobado
23486,aprobado
23487,aprobado
23488,aprobado
23489,aprobado
23490,aprobado
23491,aprobado
23492,aprobado
23493,aprobado
23494,aprobado
23495,aprobado
23496,aprobado
23497,aprobado
23498,aprobado
23499,aprobado
23500,aprobado
23501,aprobado
23502,aprobado
23503,aprobado
23504,aprobado
23505,aprobado
23506,aprobado
23507,aprobado
23508,aprobado
23509,aprobado
23510,aprobado
23511,aprobado
23512,aprobado
23513,aprobado
23514,aprobado
23515,aprobado
23516,aprobado
23517,aprobado
23518,aprobado
23519,aprobado
23520,aprobado
23521,aprobado
23522,aprobado
23523,aprobado
23524,aprobado
23525,aprobado
23526,aprobado
23527,aprobado
23528,aprobado
23529,aprobado
23530,aprobado
23531,aprobado
23532,aprobado
23533,aprobado
23534,aprobado
23535,aprobado
23536,aprobado
23537,aprobado
23538,aprobado
23539,aprobado
23540,aprobado
23541,aprobado
23542,aprobado
23543,aprobado
23544,aprobado
23545,aprobado
23546,aprobado
23547,aprobado
23548,aprobado
23549,aprobado
23550,aprobado
23551,aprobado
23552,aprobado
23553,aprobado
23554,aprobado
23555,aprobado
23556,aprobado
23557,aprobado
23558,aprobado
23559,aprobado
23560,aprobado
23561,aprobado
23562,aprobado
23563,aprobado
23564,aprobado
23565,aprobado
23566,aprobado
23567,aprobado
23568,aprobado
23569,aprobado
23570,aprobado
23571,aprobado
23572,aprobado
23573,aprobado
23574,aprobado
23575,aprobado
23576,aprobado
23577,aprobado
23578,aprobado
23579,aprobado
23580,aprobado
23581,aprobado
23582,aprobado
23583,aprobado
23584,aprobado
23585,aprobado
23586,aprobado
23587,aprobado
23588,aprobado
23589,aprobado
23590,aprobado
23591,aprobado
23592,aprobado
23593,aprobado
23594,aprobado
23595,aprobado
23596,aprobado
23597,aprobado
23598,aprobado
23599,aprobado
23600,aprobado
23601,aprobado
23602,aprobado
23603,aprobado
23604,aprobado
23605,aprobado
23606,aprobado
23607,aprobado
23608,aprobado
23609,aprobado
23610,aprobado
23611,aprobado
23612,aprobado
23613,aprobado
23614,aprobado
23615,aprobado
23616,aprobado
23617,aprobado
23618,aprobado
23619,aprobado
23620,aprobado
23621,aprobado
23622,aprobado
23623,aprobado
23624,aprobado
23625,aprobado
23626,aprobado
23627,aprobado
23628,aprobado
23629,aprobado
23630,aprobado
23631,aprobado
23632,aprobado
23633,aprobado
23634,aprobado
23635,aprobado
23636,aprobado
23637,aprobado
23638,aprobado
23639,aprobado
23640,aprobado
23641,aprobado
23642,aprobado
23643,aprobado
23644,aprobado
23645,aprobado
23646,aprobado
23647,aprobado
23648,aprobado
23649,aprobado
23650,aprobado
23651,aprobado
23652,aprobado
23653,aprobado
23654,aprobado
23655,aprobado
23656,aprobado
23657,aprobado
23658,aprobado
23659,aprobado
23660,aprobado
23661,aprobado
23662,aprobado
23663,aprobado
23664,aprobado
23665,aprobado
23666,aprobado
23667,aprobado
23668,aprobado
23669,aprobado
23670,aprobado
23671,aprobado
23672,aprobado
23673,aprobado
23674,aprobado
23675,aprobado
23676,aprobado
23677,aprobado
23678,aprobado
23679,aprobado
23680,aprobado
23681,aprobado
23682,aprobado
23683,aprobado
23684,aprobado
23685,aprobado
23686,aprobado
23687,aprobado
23688,aprobado
23689,aprobado
23690,aprobado
23691,aprobado
23692,aprobado
23693,aprobado
23694,aprobado
23695,aprobado
23696,aprobado
23697,aprobado
23698,aprobado
23699,aprobado
23700,aprobado
23701,aprobado
23702,aprobado
23703,aprobado
23704,aprobado
23705,aprobado
23706,aprobado
23707,aprobado
23708,aprobado
23709,aprobado
23710,aprobado
23711,aprobado
23712,aprobado
23713,aprobado
23714,aprobado
23715,aprobado
23716,aprobado
23717,aprobado
23718,aprobado
23719,aprobado
23720,aprobado
23721,aprobado
23722,aprobado
23723,aprobado
23724,aprobado
23725,aprobado
23726,aprobado
23727,aprobado
23728,aprobado
23729,aprobado
23730,aprobado
23731,aprobado
23732,aprobado
23733,aprobado
23734,aprobado
23735,aprobado
23736,aprobado
23737,aprobado
23738,aprobado
23739,aprobado
23740,aprobado
23741,aprobado
23742,aprobado
23743,aprobado
23744,aprobado
23745,aprobado
23746,aprobado
23747,aprobado
23748,aprobado
23749,aprobado
23750,aprobado
23751,aprobado
23752,aprobado
23753,aprobado
23754,aprobado
23755,aprobado
23756,aprobado
23757,aprobado
23758,aprobado
23759,aprobado
23760,aprobado
23761,aprobado
23762,aprobado
23763,aprobado
23764,aprobado
23765,aprobado
23766,aprobado
23767,aprobado
23768,aprobado
23769,aprobado
23770,aprobado
23771,aprobado
23772,aprobado
23773,aprobado
23774,aprobado
23775,aprobado
23776,aprobado
23777,aprobado
23778,aprobado
23779,aprobado
23780,aprobado
23781,aprobado
23782,aprobado
23783,aprobado
23784,aprobado
23785,aprobado
23786,aprobado
23787,aprobado
23788,aprobado
23789,aprobado
23790,aprobado
23791,aprobado
23792,aprobado
23793,aprobado
23794,aprobado
23795,aprobado
23796,aprobado
23797,aprobado
23798,aprobado
23799,aprobado
23800,aprobado
23801,aprobado
23802,aprobado
23803,aprobado
23804,aprobado
23805,aprobado
23806,aprobado
23807,aprobado
23808,aprobado
23809,aprobado
23810,aprobado
23811,aprobado
23812,aprobado
23813,aprobado
23814,aprobado
23815,aprobado
23816,aprobado
23817,aprobado
23818,aprobado
23819,aprobado
23820,aprobado
23821,aprobado
23822,aprobado
23823,aprobado
23824,aprobado
23825,aprobado
23826,aprobado
23827,aprobado
23828,aprobado
23829,aprobado
23830,aprobado
23831,aprobado
23832,aprobado
23833,aprobado
23834,aprobado
23835,aprobado
23836,aprobado
23837,aprobado
23838,aprobado
23839,aprobado
23840,aprobado
23841,aprobado
23842,aprobado
23843,aprobado
23844,aprobado
23845,aprobado
23846,aprobado
23847,aprobado
23848,aprobado
23849,aprobado
23850,aprobado
23851,aprobado
23852,aprobado
23853,aprobado
23854,aprobado
23855,aprobado
23856,aprobado
23857,aprobado
23858,aprobado
23859,aprobado
23860,aprobado
23861,aprobado
23862,aprobado
23863,aprobado
23864,aprobado
23865,aprobado
23866,aprobado
23867,aprobado
23868,aprobado
23869,aprobado
23870,aprobado
23871,aprobado
23872,aprobado
23873,aprobado
23874,aprobado
23875,aprobado
23876,aprobado
23877,aprobado
23878,aprobado
23879,aprobado
23880,aprobado
23881,aprobado
23882,aprobado
23883,aprobado
23884,aprobado
23885,aprobado
23886,aprobado
23887,aprobado
23888,aprobado
23889,aprobado
23890,aprobado
23891,aprobado
23892,aprobado
23893,aprobado
23894,aprobado
23895,aprobado
23896,aprobado
23897,aprobado
23898,aprobado
23899,aprobado
23900,aprobado
23901,aprobado
23902,aprobado
23903,aprobado
23904,aprobado
23905,aprobado
23906,aprobado
23907,aprobado
23908,aprobado
23909,aprobado
23910,aprobado
23911,aprobado
23912,aprobado
23913,aprobado
23914,aprobado
23915,aprobado
23916,aprobado
23917,aprobado
23918,aprobado
23919,aprobado
23920,aprobado
23921,aprobado
23922,aprobado
23923,aprobado
23924,aprobado
23925,aprobado
23926,aprobado
23927,aprobado
23928,aprobado
23929,aprobado
23930,aprobado
23931,aprobado
23932,aprobado
23933,aprobado
23934,aprobado
23935,aprobado
23936,aprobado
23937,aprobado
23938,aprobado
23939,aprobado
23940,aprobado
23941,aprobado
23942,aprobado
23943,aprobado
23944,aprobado
23945,aprobado
23946,aprobado
23947,aprobado
23948,aprobado
23949,aprobado
23950,aprobado
23951,aprobado
23952,aprobado
23953,aprobado
23954,aprobado
23955,aprobado
23956,aprobado
23957,aprobado
23958,aprobado
23959,aprobado
23960,aprobado
23961,aprobado
23962,aprobado
23963,aprobado
23964,aprobado
23965,aprobado
23966,aprobado
23967,aprobado
23968,aprobado
23969,aprobado
23970,aprobado
23971,aprobado
23972,aprobado
23973,aprobado
23974,aprobado
23975,aprobado
23976,aprobado
23977,aprobado
23978,aprobado
23979,aprobado
23980,aprobado
23981,aprobado
23982,aprobado
23983,aprobado
23984,aprobado
23985,aprobado
23986,aprobado
23987,aprobado
23988,aprobado
23989,aprobado
23990,aprobado
23991,aprobado
23992,aprobado
23993,aprobado
23994,aprobado
23995,aprobado
23996,aprobado
23997,aprobado
23998,aprobado
23999,aprobado
24000,aprobado
24001,aprobado
24002,aprobado
24003,aprobado
24004,aprobado
24005,aprobado
24006,aprobado
24007,aprobado
24008,aprobado
24009,aprobado
24010,aprobado
24011,aprobado
24012,aprobado
24013,aprobado
24014,aprobado
24015,aprobado
24016,aprobado
24017,aprobado
24018,aprobado
24019,aprobado
24020,aprobado
24021,aprobado
24022,aprobado
24023,aprobado
24024,aprobado
24025,aprobado
24026,aprobado
24027,aprobado
24028,aprobado
24029,aprobado
24030,aprobado
24031,aprobado
24032,aprobado
24033,aprobado
24034,aprobado
24035,aprobado
24036,aprobado
24037,aprobado
24038,aprobado
24039,aprobado
24040,aprobado
24041,aprobado
24042,aprobado
24043,aprobado
24044,aprobado
24045,aprobado
24046,aprobado
24047,aprobado
24048,aprobado
24049,aprobado
24050,aprobado
24051,aprobado
24052,aprobado
24053,aprobado
24054,aprobado
24055,aprobado
24056,aprobado
24057,aprobado
24058,aprobado
24059,aprobado
24060,aprobado
24061,aprobado
24062,aprobado
24063,aprobado
24064,aprobado
24065,aprobado
24066,aprobado
24067,aprobado
24068,aprobado
24069,aprobado
24070,aprobado
24071,aprobado
24072,aprobado
24073,aprobado
24074,aprobado
24075,aprobado
24076,aprobado
24077,aprobado
24078,aprobado
24079,aprobado
24080,aprobado
24081,aprobado
24082,aprobado
24083,aprobado
24084,aprobado
24085,aprobado
24086,aprobado
24087,aprobado
24088,aprobado
24089,aprobado
24090,aprobado
24091,aprobado
24092,aprobado
24093,aprobado
24094,aprobado
24095,aprobado
24096,aprobado
24097,aprobado
24098,aprobado
24099,aprobado
24100,aprobado
24101,aprobado
24102,aprobado
24103,aprobado
24104,aprobado
24105,aprobado
24106,aprobado
24107,aprobado
24108,aprobado
24109,aprobado
24110,aprobado
24111,aprobado
24112,aprobado
24113,aprobado
24114,aprobado
24115,aprobado
24116,aprobado
24117,aprobado
24118,aprobado
24119,aprobado
24120,aprobado
24121,aprobado
24122,aprobado
24123,aprobado
24124,aprobado
24125,aprobado
24126,aprobado
24127,aprobado
24128,aprobado
24129,aprobado
24130,aprobado
24131,aprobado
24132,aprobado
24133,aprobado
24134,aprobado
24135,aprobado
24136,aprobado
24137,aprobado
24138,aprobado
24139,aprobado
24140,aprobado
24141,aprobado
24142,aprobado
24143,aprobado
24144,aprobado
24145,aprobado
24146,aprobado
24147,aprobado
24148,aprobado
24149,aprobado
24150,aprobado
24151,aprobado
24152,aprobado
24153,aprobado
24154,aprobado
24155,aprobado
24156,aprobado
24157,aprobado
24158,aprobado
24159,aprobado
24160,aprobado
24161,aprobado
24162,aprobado
24163,aprobado
24164,aprobado
24165,aprobado
24166,aprobado
24167,aprobado
24168,aprobado
24169,aprobado
24170,aprobado
24171,aprobado
24172,aprobado
24173,aprobado
24174,aprobado
24175,aprobado
24176,aprobado
24177,aprobado
24178,aprobado
24179,aprobado
24180,aprobado
24181,aprobado
24182,aprobado
24183,aprobado
24184,aprobado
24185,aprobado
24186,aprobado
24187,aprobado
24188,aprobado
24189,aprobado
24190,aprobado
24191,aprobado
24192,aprobado
24193,aprobado
24194,aprobado
24195,aprobado
24196,aprobado
24197,aprobado
24198,aprobado
24199,aprobado
24200,aprobado
24201,aprobado
24202,aprobado
24203,aprobado
24204,aprobado
24205,aprobado
24206,aprobado
24207,aprobado
24208,aprobado
24209,aprobado
24210,aprobado
24211,aprobado
24212,aprobado
24213,aprobado
24214,aprobado
24215,aprobado
24216,aprobado
24217,aprobado
24218,aprobado
24219,aprobado
24220,aprobado
24221,aprobado
24222,aprobado
24223,aprobado
24224,aprobado
24225,aprobado
24226,aprobado
24227,aprobado
24228,aprobado
24229,aprobado
24230,aprobado
24231,aprobado
24232,aprobado
24233,aprobado
24234,aprobado
24235,aprobado
24236,aprobado
24237,aprobado
24238,aprobado
24239,aprobado
24240,aprobado
24241,aprobado
24242,aprobado
24243,aprobado
24244,aprobado
24245,aprobado
24246,aprobado
24247,aprobado
24248,aprobado
24249,aprobado
24250,aprobado
24251,aprobado
24252,aprobado
24253,aprobado
24254,aprobado
24255,aprobado
24256,aprobado
24257,aprobado
24258,aprobado
24259,aprobado
24260,aprobado
24261,aprobado
24262,aprobado
24263,aprobado
24264,aprobado
24265,aprobado
24266,aprobado
24267,aprobado
24268,aprobado
24269,aprobado
24270,aprobado
24271,aprobado
24272,aprobado
24273,aprobado
24274,aprobado
24275,aprobado
24276,aprobado
24277,aprobado
24278,aprobado
24279,aprobado
24280,aprobado
24281,aprobado
24282,aprobado
24283,aprobado
24284,aprobado
24285,aprobado
24286,aprobado
24287,aprobado
24288,aprobado
24289,aprobado
24290,aprobado
24291,aprobado
24292,aprobado
24293,aprobado
24294,aprobado
24295,aprobado
24296,aprobado
24297,aprobado
24298,aprobado
24299,aprobado
24300,aprobado
24301,aprobado
24302,aprobado
24303,aprobado
24304,aprobado
24305,aprobado
24306,aprobado
24307,aprobado
24308,aprobado
24309,aprobado
24310,aprobado
24311,aprobado
24312,aprobado
24313,aprobado
24314,aprobado
24315,aprobado
24316,aprobado
24317,aprobado
24318,aprobado
24319,aprobado
24320,aprobado
24321,aprobado
24322,aprobado
24323,aprobado
24324,aprobado
24325,aprobado
24326,aprobado
24327,aprobado
24328,aprobado
24329,aprobado
24330,aprobado
24331,aprobado
24332,aprobado
24333,aprobado
24334,aprobado
24335,aprobado
24336,aprobado
24337,aprobado
24338,aprobado
24339,aprobado
24340,aprobado
24341,aprobado
24342,aprobado
24343,aprobado
24344,aprobado
24345,aprobado
24346,aprobado
24347,aprobado
24348,aprobado
24349,aprobado
24350,aprobado
24351,aprobado
24352,aprobado
24353,aprobado
24354,aprobado
24355,aprobado
24356,aprobado
24357,aprobado
24358,aprobado
24359,aprobado
24360,aprobado
24361,aprobado
24362,aprobado
24363,aprobado
24364,aprobado
24365,aprobado
24366,aprobado
24367,aprobado
24368,aprobado
24369,aprobado
24370,aprobado
24371,aprobado
24372,aprobado
24373,aprobado
24374,aprobado
24375,aprobado
24376,aprobado
24377,aprobado
24378,aprobado
24379,aprobado
24380,aprobado
24381,aprobado
24382,aprobado
24383,aprobado
24384,aprobado
24385,aprobado
24386,aprobado
24387,aprobado
24388,aprobado
24389,aprobado
24390,aprobado
24391,aprobado
24392,aprobado
24393,aprobado
24394,aprobado
24395,aprobado
24396,aprobado
24397,aprobado
24398,aprobado
24399,aprobado
24400,aprobado
24401,aprobado
24402,aprobado
24403,aprobado
24404,aprobado
24405,aprobado
24406,aprobado
24407,aprobado
24408,aprobado
24409,aprobado
24410,aprobado
24411,aprobado
24412,aprobado
24413,aprobado
24414,aprobado
24415,aprobado
24416,aprobado
24417,aprobado
24418,aprobado
24419,aprobado
24420,aprobado
24421,aprobado
24422,aprobado
24423,aprobado
24424,aprobado
24425,aprobado
24426,aprobado
24427,aprobado
24428,aprobado
24429,aprobado
24430,aprobado
24431,aprobado
24432,aprobado
24433,aprobado
24434,aprobado
24435,aprobado
24436,aprobado
24437,aprobado
24438,aprobado
24439,aprobado
24440,aprobado
24441,aprobado
24442,aprobado
24443,aprobado
24444,aprobado
24445,aprobado
24446,aprobado
24447,aprobado
24448,aprobado
24449,aprobado
24450,aprobado
24451,aprobado
24452,aprobado
24453,aprobado
24454,aprobado
24455,aprobado
24456,aprobado
24457,aprobado
24458,aprobado
24459,aprobado
24460,aprobado
24461,aprobado
24462,aprobado
24463,aprobado
24464,aprobado
24465,aprobado
24466,aprobado
24467,aprobado
24468,aprobado
24469,aprobado
24470,aprobado
24471,aprobado
24472,aprobado
24473,aprobado
24474,aprobado
24475,aprobado
24476,aprobado
24477,aprobado
24478,aprobado
24479,aprobado
24480,aprobado
24481,aprobado
24482,aprobado
24483,aprobado
24484,aprobado
24485,aprobado
24486,aprobado
24487,aprobado
24488,aprobado
24489,aprobado
24490,aprobado
24491,aprobado
24492,aprobado
24493,aprobado
24494,aprobado
24495,aprobado
24496,aprobado
24497,aprobado
24498,aprobado
24499,aprobado
24500,aprobado
24501,aprobado
24502,aprobado
24503,aprobado
24504,aprobado
24505,aprobado
24506,aprobado
24507,aprobado
24508,aprobado
24509,aprobado
24510,aprobado
24511,aprobado
24512,aprobado
24513,aprobado
24514,aprobado
24515,aprobado
24516,aprobado
24517,aprobado
24518,aprobado
24519,aprobado
24520,aprobado
24521,aprobado
24522,aprobado
24523,aprobado
24524,aprobado
24525,aprobado
24526,aprobado
24527,aprobado
24528,aprobado
24529,aprobado
24530,aprobado
24531,aprobado
24532,aprobado
24533,aprobado
24534,aprobado
24535,aprobado
24536,aprobado
24537,aprobado
24538,aprobado
24539,aprobado
24540,aprobado
24541,aprobado
24542,aprobado
24543,aprobado
24544,aprobado
24545,aprobado
24546,aprobado
24547,aprobado
24548,aprobado
24549,aprobado
24550,aprobado
24551,aprobado
24552,aprobado
24553,aprobado
24554,aprobado
24555,aprobado
24556,aprobado
24557,aprobado
24558,aprobado
24559,aprobado
24560,aprobado
24561,aprobado
24562,aprobado
24563,aprobado
24564,aprobado
24565,aprobado
24566,aprobado
24567,aprobado
24568,aprobado
24569,aprobado
24570,aprobado
24571,aprobado
24572,aprobado
24573,aprobado
24574,aprobado
24575,aprobado
24576,aprobado
24577,aprobado
24578,aprobado
24579,aprobado
24580,aprobado
24581,aprobado
24582,aprobado
24583,aprobado
24584,aprobado
24585,aprobado
24586,aprobado
24587,aprobado
24588,aprobado
24589,aprobado
24590,aprobado
24591,aprobado
24592,aprobado
24593,aprobado
24594,aprobado
24595,aprobado
24596,aprobado
24597,aprobado
24598,aprobado
24599,aprobado
24600,aprobado
24601,aprobado
24602,aprobado
24603,aprobado
24604,aprobado
24605,aprobado
24606,aprobado
24607,aprobado
24608,aprobado
24609,aprobado
24610,aprobado
24611,aprobado
24612,aprobado
24613,aprobado
24614,aprobado
24615,aprobado
24616,aprobado
24617,aprobado
24618,aprobado
24619,aprobado
24620,aprobado
24621,aprobado
24622,aprobado
24623,aprobado
24624,aprobado
24625,aprobado
24626,aprobado
24627,aprobado
24628,aprobado
24629,aprobado
24630,aprobado
24631,aprobado
24632,aprobado
24633,aprobado
24634,aprobado
24635,aprobado
24636,aprobado
24637,aprobado
24638,aprobado
24639,aprobado
24640,aprobado
24641,aprobado
24642,aprobado
24643,aprobado
24644,aprobado
24645,aprobado
24646,aprobado
24647,aprobado
24648,aprobado
24649,aprobado
24650,aprobado
24651,aprobado
24652,aprobado
24653,aprobado
24654,aprobado
24655,aprobado
24656,aprobado
24657,aprobado
24658,aprobado
24659,aprobado
24660,aprobado
24661,aprobado
24662,aprobado
24663,aprobado
24664,aprobado
24665,aprobado
24666,aprobado
24667,aprobado
24668,aprobado
24669,aprobado
24670,aprobado
24671,aprobado
24672,aprobado
24673,aprobado
24674,aprobado
24675,aprobado
24676,aprobado
24677,aprobado
24678,aprobado
24679,aprobado
24680,aprobado
24681,aprobado
24682,aprobado
24683,aprobado
24684,aprobado
24685,aprobado
24686,aprobado
24687,aprobado
24688,aprobado
24689,aprobado
24690,aprobado
24691,aprobado
24692,aprobado
24693,aprobado
24694,aprobado
24695,aprobado
24696,aprobado
24697,aprobado
24698,aprobado
24699,aprobado
24700,aprobado
24701,aprobado
24702,aprobado
24703,aprobado
24704,aprobado
24705,aprobado
24706,aprobado
24707,aprobado
24708,aprobado
24709,aprobado
24710,aprobado
24711,aprobado
24712,aprobado
24713,aprobado
24714,aprobado
24715,aprobado
24716,aprobado
24717,aprobado
24718,aprobado
24719,aprobado
24720,aprobado
24721,aprobado
24722,aprobado
24723,aprobado
24724,aprobado
24725,aprobado
24726,aprobado
24727,aprobado
24728,aprobado
24729,aprobado
24730,aprobado
24731,aprobado
24732,aprobado
24733,aprobado
24734,aprobado
24735,aprobado
24736,aprobado
24737,aprobado
24738,aprobado
24739,aprobado
24740,aprobado
24741,aprobado
24742,aprobado
24743,aprobado
24744,aprobado
24745,aprobado
24746,aprobado
24747,aprobado
24748,aprobado
24749,aprobado
24750,aprobado
24751,aprobado
24752,aprobado
24753,aprobado
24754,aprobado
24755,aprobado
24756,aprobado
24757,aprobado
24758,aprobado
24759,aprobado
24760,aprobado
24761,aprobado
24762,aprobado
24763,aprobado
24764,aprobado
24765,aprobado
24766,aprobado
24767,aprobado
24768,aprobado
24769,aprobado
24770,aprobado
24771,aprobado
24772,aprobado
24773,aprobado
24774,aprobado
24775,aprobado
24776,aprobado
24777,aprobado
24778,aprobado
24779,aprobado
24780,aprobado
24781,aprobado
24782,aprobado
24783,aprobado
24784,aprobado
24785,aprobado
24786,aprobado
24787,aprobado
24788,aprobado
24789,aprobado
24790,aprobado
24791,aprobado
24792,aprobado
24793,aprobado
24794,aprobado
24795,aprobado
24796,aprobado
24797,aprobado
24798,aprobado
24799,aprobado
24800,aprobado
24801,aprobado
24802,aprobado
24803,aprobado
24804,aprobado
24805,aprobado
24806,aprobado
24807,aprobado
24808,aprobado
24809,aprobado
24810,aprobado
24811,aprobado
24812,aprobado
24813,aprobado
24814,aprobado
24815,aprobado
24816,aprobado
24817,aprobado
24818,aprobado
24819,aprobado
24820,aprobado
24821,aprobado
24822,aprobado
24823,aprobado
24824,aprobado
24825,aprobado
24826,aprobado
24827,aprobado
24828,aprobado
24829,aprobado
24830,aprobado
24831,aprobado
24832,aprobado
24833,aprobado
24834,aprobado
24835,aprobado
24836,aprobado
24837,aprobado
24838,aprobado
24839,aprobado
24840,aprobado
24841,aprobado
24842,aprobado
24843,aprobado
24844,aprobado
24845,aprobado
24846,aprobado
24847,aprobado
24848,aprobado
24849,aprobado
24850,aprobado
24851,aprobado
24852,aprobado
24853,aprobado
24854,aprobado
24855,aprobado
24856,aprobado
24857,aprobado
24858,aprobado
24859,aprobado
24860,aprobado
24861,aprobado
24862,aprobado
24863,aprobado
24864,aprobado
24865,aprobado
24866,aprobado
24867,aprobado
24868,aprobado
24869,aprobado
24870,aprobado
24871,aprobado
24872,aprobado
24873,aprobado
24874,aprobado
24875,aprobado
24876,aprobado
24877,aprobado
24878,aprobado
24879,aprobado
24880,aprobado
24881,aprobado
24882,aprobado
24883,aprobado
24884,aprobado
24885,aprobado
24886,aprobado
24887,aprobado
24888,aprobado
24889,aprobado
24890,aprobado
24891,aprobado
24892,aprobado
24893,aprobado
24894,aprobado
24895,aprobado
24896,aprobado
24897,aprobado
24898,aprobado
24899,aprobado
24900,aprobado
24901,aprobado
24902,aprobado
24903,aprobado
24904,aprobado
24905,aprobado
24906,aprobado
24907,aprobado
24908,aprobado
24909,aprobado
24910,aprobado
24911,aprobado
24912,aprobado
24913,aprobado
24914,aprobado
24915,aprobado
24916,aprobado
24917,aprobado
24918,aprobado
24919,aprobado
24920,aprobado
24921,aprobado
24922,aprobado
24923,aprobado
24924,aprobado
24925,aprobado
24926,aprobado
24927,aprobado
24928,aprobado
24929,aprobado
24930,aprobado
24931,aprobado
24932,aprobado
24933,aprobado
24934,aprobado
24935,aprobado
24936,aprobado
24937,aprobado
24938,aprobado
24939,aprobado
24940,aprobado
24941,aprobado
24942,aprobado
24943,aprobado
24944,aprobado
24945,aprobado
24946,aprobado
24947,aprobado
24948,aprobado
24949,aprobado
24950,aprobado
24951,aprobado
24952,aprobado
24953,aprobado
24954,aprobado
24955,aprobado
24956,aprobado
24957,aprobado
24958,aprobado
24959,aprobado
24960,aprobado
24961,aprobado
24962,aprobado
24963,aprobado
24964,aprobado
24965,aprobado
24966,aprobado
24967,aprobado
24968,aprobado
24969,aprobado
24970,aprobado
24971,aprobado
24972,aprobado
24973,aprobado
24974,aprobado
24975,aprobado
24976,aprobado
24977,aprobado
24978,aprobado
24979,aprobado
24980,aprobado
24981,aprobado
24982,aprobado
24983,aprobado
24984,aprobado
24985,aprobado
24986,aprobado
24987,aprobado
24988,aprobado
24989,aprobado
24990,aprobado
24991,aprobado
24992,aprobado
24993,aprobado
24994,aprobado
24995,aprobado
24996,aprobado
24997,aprobado
24998,aprobado
24999,aprobado
25000,aprobado
25001,aprobado
25002,aprobado
25003,aprobado
25004,aprobado
25005,aprobado
25006,aprobado
25007,aprobado
25008,aprobado
25009,aprobado
25010,aprobado
25011,aprobado
25012,aprobado
25013,aprobado
25014,aprobado
25015,aprobado
25016,aprobado
25017,aprobado
25018,aprobado
25019,aprobado
25020,aprobado
25021,aprobado
25022,aprobado
25023,aprobado
25024,aprobado
25025,aprobado
25026,aprobado
25027,aprobado
25028,aprobado
25029,aprobado
25030,aprobado
25031,aprobado
25032,aprobado
25033,aprobado
25034,aprobado
25035,aprobado
25036,aprobado
25037,aprobado
25038,aprobado
25039,aprobado
25040,aprobado
25041,aprobado
25042,aprobado
25043,aprobado
25044,aprobado
25045,aprobado
25046,aprobado
25047,aprobado
25048,aprobado
25049,aprobado
25050,aprobado
25051,aprobado
25052,aprobado
25053,aprobado
25054,aprobado
25055,aprobado
25056,aprobado
25057,aprobado
25058,aprobado
25059,aprobado
25060,aprobado
25061,aprobado
25062,aprobado
25063,aprobado
25064,aprobado
25065,aprobado
25066,aprobado
25067,aprobado
25068,aprobado
25069,aprobado
25070,aprobado
25071,aprobado
25072,aprobado
25073,aprobado
25074,aprobado
25075,aprobado
25076,aprobado
25077,aprobado
25078,aprobado
25079,aprobado
25080,aprobado
25081,aprobado
25082,aprobado
25083,aprobado
25084,aprobado
25085,aprobado
25086,aprobado
25087,aprobado
25088,aprobado
25089,aprobado
25090,aprobado
25091,aprobado
25092,aprobado
25093,aprobado
25094,aprobado
25095,aprobado
25096,aprobado
25097,aprobado
25098,aprobado
25099,aprobado
25100,aprobado
25101,aprobado
25102,aprobado
25103,aprobado
25104,aprobado
25105,aprobado
25106,aprobado
25107,aprobado
25108,aprobado
25109,aprobado
25110,aprobado
25111,aprobado
